candidate_id,candidate_kind,timestamp_utc,market_id,source_row_count,anomaly_families,metric_names,max_percentile_rank,max_baseline_observations,has_wallet_amount_feature,has_concentration_feature,has_event_context,market_only_diagnostic,review_status,claim_scope,allowed_interpretation,limitation
monitor_shadow_candidate_20260522_220500_47a9577b605a,shadow_percentile_candidate,2026-05-22T22:05:00Z,0x4167e22670f31e5f93d132f78108f3fae809bd15cadf78983eff096845ed1415,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_220500_23f72774ba8f,shadow_percentile_candidate,2026-05-22T22:05:00Z,0x4e4f77e7dbf4cab666e9a1943674d7ae66348e862df03ea6f44b11eb95731928,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_220500_4018e4b9e457,shadow_percentile_candidate,2026-05-22T22:05:00Z,0x51f624dbbf14f9edb575fef1be6f7a303751de70783fa144fce27b957452c803,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_220500_903b86e6e69b,shadow_percentile_candidate,2026-05-22T22:05:00Z,0x6bd56627aa21311850825edb27e53434a0e17a4f782be0086bc07f71eee00d0d,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_220500_333472a2cb8d,shadow_percentile_candidate,2026-05-22T22:05:00Z,0xa467b14d51f01b957109d9cbb1d6c124fab2a089d52ed8f471d23c2812e743b7,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_220500_79c7aee1e43d,shadow_percentile_candidate,2026-05-22T22:05:00Z,0xbb4d51e6364066d92eb6f9b8413dd7193de70966736044463b205834805a1f3b,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_220500_7b8a1a7b0b93,shadow_percentile_candidate,2026-05-22T22:05:00Z,0xd5d9fc47718bd553592d126b1fa5e87183d27f3936975b0c04cc0f2dec1f1bb4,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_220500_bac1bcee3dda,shadow_percentile_candidate,2026-05-22T22:05:00Z,0xd9fb1184af0064e5e34b129f5b79afa5a17b7e32f2953ab05efed82315fee6d4,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_220500_98bef4c6de68,shadow_percentile_candidate,2026-05-22T22:05:00Z,0xe6bcc2f1dd025ce5e1833190f7c60a71171c94f805df55b9ab0ded695ec93565,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221000_af66f4bb7373,shadow_percentile_candidate,2026-05-22T22:10:00Z,0x0a99479228e93524b25676ae69b94bd3f4278a6bca8d8c265c84d24755399cf5,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221000_ca3a3ea9c4f3,shadow_percentile_candidate,2026-05-22T22:10:00Z,0x4167e22670f31e5f93d132f78108f3fae809bd15cadf78983eff096845ed1415,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221000_e0153a687d6f,shadow_percentile_candidate,2026-05-22T22:10:00Z,0x4e4f77e7dbf4cab666e9a1943674d7ae66348e862df03ea6f44b11eb95731928,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221000_01e2aed30f52,shadow_percentile_candidate,2026-05-22T22:10:00Z,0x51f624dbbf14f9edb575fef1be6f7a303751de70783fa144fce27b957452c803,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221000_a15bb69550bf,shadow_percentile_candidate,2026-05-22T22:10:00Z,0x6bd56627aa21311850825edb27e53434a0e17a4f782be0086bc07f71eee00d0d,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221000_4c540fdc10f0,shadow_percentile_candidate,2026-05-22T22:10:00Z,0xa467b14d51f01b957109d9cbb1d6c124fab2a089d52ed8f471d23c2812e743b7,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221000_aa0fbaf7c050,shadow_percentile_candidate,2026-05-22T22:10:00Z,0xbb4d51e6364066d92eb6f9b8413dd7193de70966736044463b205834805a1f3b,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221000_7d448ece41c4,shadow_percentile_candidate,2026-05-22T22:10:00Z,0xd5d9fc47718bd553592d126b1fa5e87183d27f3936975b0c04cc0f2dec1f1bb4,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221000_3faa94340efe,shadow_percentile_candidate,2026-05-22T22:10:00Z,0xd9fb1184af0064e5e34b129f5b79afa5a17b7e32f2953ab05efed82315fee6d4,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221000_1e4cd02df745,shadow_percentile_candidate,2026-05-22T22:10:00Z,0xe6bcc2f1dd025ce5e1833190f7c60a71171c94f805df55b9ab0ded695ec93565,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221500_24be336d831f,shadow_percentile_candidate,2026-05-22T22:15:00Z,0x0a99479228e93524b25676ae69b94bd3f4278a6bca8d8c265c84d24755399cf5,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221500_103904259aa9,shadow_percentile_candidate,2026-05-22T22:15:00Z,0x4167e22670f31e5f93d132f78108f3fae809bd15cadf78983eff096845ed1415,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221500_ac5e817233dc,shadow_percentile_candidate,2026-05-22T22:15:00Z,0x4e4f77e7dbf4cab666e9a1943674d7ae66348e862df03ea6f44b11eb95731928,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221500_8d7e6bd13747,shadow_percentile_candidate,2026-05-22T22:15:00Z,0x51f624dbbf14f9edb575fef1be6f7a303751de70783fa144fce27b957452c803,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221500_1f4f7b05e5d7,shadow_percentile_candidate,2026-05-22T22:15:00Z,0xa467b14d51f01b957109d9cbb1d6c124fab2a089d52ed8f471d23c2812e743b7,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221500_e1d06347cbf2,shadow_percentile_candidate,2026-05-22T22:15:00Z,0xbb4d51e6364066d92eb6f9b8413dd7193de70966736044463b205834805a1f3b,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221500_0972bfeb3a7d,shadow_percentile_candidate,2026-05-22T22:15:00Z,0xd5d9fc47718bd553592d126b1fa5e87183d27f3936975b0c04cc0f2dec1f1bb4,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221500_ea8de7e8a526,shadow_percentile_candidate,2026-05-22T22:15:00Z,0xd9fb1184af0064e5e34b129f5b79afa5a17b7e32f2953ab05efed82315fee6d4,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
monitor_shadow_candidate_20260522_221500_a7c7aa1c5165,shadow_percentile_candidate,2026-05-22T22:15:00Z,0xe6bcc2f1dd025ce5e1833190f7c60a71171c94f805df55b9ab0ded695ec93565,2,market_move,absolute_midpoint_change,1.0,30,False,False,False,True,candidate,diagnostic_sensitivity_review_only,Market-only diagnostic shadow candidate; no wallet-pattern label is triggered.,"Diagnostic sensitivity candidate only; not a Rule C alert, not a probability model, and not a trading signal."
