case_set_id,case_unit,forecast_source_id,forecast_source_label,source_family,canonical_case_id,case_label,outcome_value,forecast_probability,brier_loss,is_polymarket,probability_note,source_artifact,limitation
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_pennsylvania_rieke_republican,Pennsylvania,1.0,0.5312000000000008,0.21977343999999926,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_rhode_island_rieke_republican,Rhode Island,0.0,0.0,0.0,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_south_carolina_rieke_republican,South Carolina,1.0,0.994,3.600000000000006e-05,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_south_dakota_rieke_republican,South Dakota,1.0,1.0,0.0,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_tennessee_rieke_republican,Tennessee,1.0,1.0,0.0,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_texas_rieke_republican,Texas,1.0,0.9527,0.0022372900000000007,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_utah_rieke_republican,Utah,1.0,1.0,0.0,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_vermont_rieke_republican,Vermont,0.0,0.0,0.0,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_virginia_rieke_republican,Virginia,0.0,0.0675,0.00455625,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_washington_rieke_republican,Washington,0.0,0.0,0.0,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_west_virginia_rieke_republican,West Virginia,1.0,1.0,0.0,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_wisconsin_rieke_republican,Wisconsin,1.0,0.4370999999999994,0.3168564100000007,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,rieke_state_final_50,Rieke poll-model state forecast,traditional_forecast,us_2024_president_wyoming_rieke_republican,Wyoming,1.0,1.0,0.0,False,Complement of Rieke Harris state-win probability.,h1_rieke_state_forecast_cases.csv,"Rieke is an independent poll-based model, not raw polls and not an official FiveThirtyEight state forecast."
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_alabama_270towin_republican,Alabama,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_alaska_270towin_republican,Alaska,1.0,0.982,0.00032400000000000056,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_arizona_270towin_republican,Arizona,1.0,0.693,0.09424900000000003,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_arkansas_270towin_republican,Arkansas,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_california_270towin_republican,California,0.0,0.001,1e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_colorado_270towin_republican,Colorado,0.0,0.024,0.000576,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_connecticut_270towin_republican,Connecticut,0.0,0.001,1e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_delaware_270towin_republican,Delaware,0.0,0.01,0.0001,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_florida_270towin_republican,Florida,1.0,0.909,0.008280999999999995,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_georgia_270towin_republican,Georgia,1.0,0.635,0.13322499999999998,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_hawaii_270towin_republican,Hawaii,0.0,0.001,1e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_idaho_270towin_republican,Idaho,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_illinois_270towin_republican,Illinois,0.0,0.014,0.00019600000000000002,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_indiana_270towin_republican,Indiana,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_iowa_270towin_republican,Iowa,1.0,0.888,0.012543999999999998,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_kansas_270towin_republican,Kansas,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_kentucky_270towin_republican,Kentucky,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_louisiana_270towin_republican,Louisiana,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_maine_270towin_republican,Maine,0.0,0.085,0.007225000000000001,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_maryland_270towin_republican,Maryland,0.0,0.001,1e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_massachusetts_270towin_republican,Massachusetts,0.0,0.001,1e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_michigan_270towin_republican,Michigan,1.0,0.408,0.3504640000000001,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_minnesota_270towin_republican,Minnesota,0.0,0.095,0.009025,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_mississippi_270towin_republican,Mississippi,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_missouri_270towin_republican,Missouri,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_montana_270towin_republican,Montana,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_nebraska_270towin_republican,Nebraska,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_nevada_270towin_republican,Nevada,1.0,0.523,0.22752899999999998,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_new_hampshire_270towin_republican,New Hampshire,0.0,0.13,0.016900000000000002,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_new_jersey_270towin_republican,New Jersey,0.0,0.013,0.000169,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_new_mexico_270towin_republican,New Mexico,0.0,0.063,0.003969,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_new_york_270towin_republican,New York,0.0,0.001,1e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_north_carolina_270towin_republican,North Carolina,1.0,0.65,0.12249999999999998,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_north_dakota_270towin_republican,North Dakota,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_ohio_270towin_republican,Ohio,1.0,0.953,0.002209000000000004,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_oklahoma_270towin_republican,Oklahoma,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_oregon_270towin_republican,Oregon,0.0,0.016,0.000256,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_pennsylvania_270towin_republican,Pennsylvania,1.0,0.52,0.2304,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_rhode_island_270towin_republican,Rhode Island,0.0,0.001,1e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_south_carolina_270towin_republican,South Carolina,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_south_dakota_270towin_republican,South Dakota,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_tennessee_270towin_republican,Tennessee,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_texas_270towin_republican,Texas,1.0,0.938,0.0038440000000000067,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_utah_270towin_republican,Utah,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_vermont_270towin_republican,Vermont,0.0,0.001,1e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_virginia_270towin_republican,Virginia,0.0,0.082,0.006724000000000001,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_washington_270towin_republican,Washington,0.0,0.001,1e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_west_virginia_270towin_republican,West Virginia,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_wisconsin_270towin_republican,Wisconsin,1.0,0.453,0.29920899999999995,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_final_50,resolved_state_outcomes,two_seventy_state_final_50,270toWin/JHK state forecast,traditional_forecast,us_2024_president_wyoming_270towin_republican,Wyoming,1.0,0.999,1.0000000000000019e-06,False,Exact percentages plus documented censored boundaries.,h1_270towin_state_forecast_cases.csv,Includes 28 censored safe-state boundary probabilities; exact probabilities are separated in pairwise diagnostics.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_arizona_republican,Arizona,1.0,0.605,0.15602500000000002,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_california_republican,California,0.0,0.0185,0.00034224999999999994,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_florida_republican,Florida,1.0,0.83,0.028900000000000012,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_georgia_republican,Georgia,1.0,0.585,0.17222500000000002,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_michigan_republican,Michigan,1.0,0.42,0.3364000000000001,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_minnesota_republican,Minnesota,0.0,0.075,0.005625,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_nevada_republican,Nevada,1.0,0.505,0.245025,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_new_hampshire_republican,New Hampshire,0.0,0.145,0.021025,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_north_carolina_republican,North Carolina,1.0,0.595,0.16402500000000003,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_ohio_republican,Ohio,1.0,0.91,0.008099999999999994,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_pennsylvania_republican,Pennsylvania,1.0,0.515,0.235225,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_texas_republican,Texas,1.0,0.855,0.021025000000000005,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,polymarket_state_poll_13,Polymarket state poll snapshot,polymarket,us_2024_president_wisconsin_republican,Wisconsin,1.0,0.415,0.34222499999999995,True,Polymarket market probability nearest poll snapshot time.,h1_state_poll_snapshot_cases.csv,Only states with compatible FiveThirtyEight polling-average rows are included.
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_arizona_republican,Arizona,1.0,0.5494078951568299,0.20303324494699843,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_california_republican,California,0.0,2.654882269581549e-07,7.048399865338475e-14,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_florida_republican,Florida,1.0,0.8049532058894451,0.038043251892805205,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_georgia_republican,Georgia,1.0,0.543496785533558,0.20839518481819438,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_michigan_republican,Michigan,1.0,0.360345188871178,0.409158277400249,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_minnesota_republican,Minnesota,0.0,0.0669852541231745,0.004487024269946267,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_nevada_republican,Nevada,1.0,0.4748785207945448,0.2757525679229254,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
