source_id,source_label,source_family,source_artifact,case_id,state,outcome_value,polymarket_probability,comparator_probability,polymarket_brier,comparator_brier,loss_advantage,lower_loss_source,allowed_interpretation,limitation
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_hawaii_270towin_republican,Hawaii,0.0,0.018,0.001,0.0003239999999999,1e-06,-0.0003229999999999,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_idaho_270towin_republican,Idaho,1.0,0.9915,0.999,7.224999999999918e-05,1.000000000000002e-06,-7.124999999999918e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_illinois_270towin_republican,Illinois,0.0,0.013,0.014,0.000169,0.000196,2.7000000000000006e-05,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_indiana_270towin_republican,Indiana,1.0,0.982,0.999,0.000324,1.000000000000002e-06,-0.000323,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_iowa_270towin_republican,Iowa,1.0,0.845,0.888,0.024025,0.0125439999999999,-0.0114810000000001,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_kansas_270towin_republican,Kansas,1.0,0.978,0.999,0.000484,1.000000000000002e-06,-0.000483,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_kentucky_270towin_republican,Kentucky,1.0,0.987,0.999,0.000169,1.000000000000002e-06,-0.000168,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_louisiana_270towin_republican,Louisiana,1.0,0.986,0.999,0.000196,1.000000000000002e-06,-0.000195,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_maine_270towin_republican,Maine,0.0,0.09,0.085,0.0081,0.007225,-0.0008749999999999999,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_maryland_270towin_republican,Maryland,0.0,0.0105,0.001,0.00011025,1e-06,-0.00010925,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_massachusetts_270towin_republican,Massachusetts,0.0,0.0075,0.001,5.625e-05,1e-06,-5.525e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_michigan_270towin_republican,Michigan,1.0,0.395,0.408,0.366025,0.3504640000000001,-0.01556099999999988,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_minnesota_270towin_republican,Minnesota,0.0,0.105,0.095,0.0110249999999999,0.009025,-0.0019999999999998994,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_mississippi_270towin_republican,Mississippi,1.0,0.982,0.999,0.000324,1.000000000000002e-06,-0.000323,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_missouri_270towin_republican,Missouri,1.0,0.981,0.999,0.000361,1.000000000000002e-06,-0.00035999999999999997,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_montana_270towin_republican,Montana,1.0,0.988,0.999,0.000144,1.000000000000002e-06,-0.000143,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_nebraska_270towin_republican,Nebraska,1.0,0.9865,0.999,0.0001822499999999,1.000000000000002e-06,-0.0001812499999999,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_nevada_270towin_republican,Nevada,1.0,0.625,0.523,0.140625,0.2275289999999999,0.0869039999999999,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_new_hampshire_270towin_republican,New Hampshire,0.0,0.175,0.13,0.0306249999999999,0.0169,-0.0137249999999999,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_new_jersey_270towin_republican,New Jersey,0.0,0.0325,0.013,0.00105625,0.000169,-0.0008872499999999999,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_new_mexico_270towin_republican,New Mexico,0.0,0.095,0.063,0.009025,0.003969,-0.005056,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_new_york_270towin_republican,New York,0.0,0.0175,0.001,0.00030625,1e-06,-0.00030524999999999997,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_north_carolina_270towin_republican,North Carolina,1.0,0.695,0.65,0.093025,0.1224999999999999,0.029474999999999904,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_north_dakota_270towin_republican,North Dakota,1.0,0.991,0.999,8.100000000000014e-05,1.000000000000002e-06,-8.000000000000014e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_ohio_270towin_republican,Ohio,1.0,0.925,0.953,0.0056249999999999,0.002209,-0.0034159999999999,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_oklahoma_270towin_republican,Oklahoma,1.0,0.991,0.999,8.100000000000014e-05,1.000000000000002e-06,-8.000000000000014e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_oregon_270towin_republican,Oregon,0.0,0.016,0.016,0.000256,0.000256,0.0,tie,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_pennsylvania_270towin_republican,Pennsylvania,1.0,0.595,0.52,0.164025,0.2304,0.06637499999999999,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_rhode_island_270towin_republican,Rhode Island,0.0,0.012,0.001,0.000144,1e-06,-0.000143,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_south_carolina_270towin_republican,South Carolina,1.0,0.971,0.999,0.000841,1.000000000000002e-06,-0.0008399999999999999,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_south_dakota_270towin_republican,South Dakota,1.0,0.986,0.999,0.000196,1.000000000000002e-06,-0.000195,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_tennessee_270towin_republican,Tennessee,1.0,0.9835,0.999,0.0002722499999999,1.000000000000002e-06,-0.0002712499999999,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_texas_270towin_republican,Texas,1.0,0.95,0.938,0.0025,0.003844,0.0013440000000000001,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_utah_270towin_republican,Utah,1.0,0.983,0.999,0.000289,1.000000000000002e-06,-0.00028799999999999995,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_vermont_270towin_republican,Vermont,0.0,0.0085,0.001,7.225000000000001e-05,1e-06,-7.125000000000001e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_virginia_270towin_republican,Virginia,0.0,0.11,0.082,0.0121,0.006724,-0.005376,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_washington_270towin_republican,Washington,0.0,0.012,0.001,0.000144,1e-06,-0.000143,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_west_virginia_270towin_republican,West Virginia,1.0,0.99,0.999,0.0001,1.000000000000002e-06,-9.900000000000001e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_wisconsin_270towin_republican,Wisconsin,1.0,0.465,0.453,0.2862249999999999,0.2992089999999999,0.012983999999999996,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_jhk_model,270toWin/JHK model,poll_model_forecast,h1_270towin_state_forecast_cases.csv,us_2024_president_wyoming_270towin_republican,Wyoming,1.0,0.9925,0.999,5.624999999999927e-05,1.000000000000002e-06,-5.524999999999926e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_alaska_270towin_poll_average_republican,Alaska,1.0,0.955,0.9534976948102668,0.002025,0.002162464387959,0.0001374643879589999,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_arizona_270towin_poll_average_republican,Arizona,1.0,0.795,0.6354976759016899,0.0420249999999999,0.1328619442730694,0.09083694427306951,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_arkansas_270towin_poll_average_republican,Arkansas,1.0,0.9955,0.9991823734823564,2.0249999999999537e-05,6.685131223541987e-07,-1.958148687764534e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_california_270towin_poll_average_republican,California,0.0,0.0135,9.58316502819301e-08,0.0001822499999999,9.18370519575815e-15,-0.0001822499999907163,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_colorado_270towin_poll_average_republican,Colorado,0.0,0.036,0.0178777864861212,0.0012959999999999,0.0003196152496433,-0.0009763847503566,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_connecticut_270towin_poll_average_republican,Connecticut,0.0,0.016,0.0003903985597566,0.000256,1.5241103546010525e-07,-0.00025584758896453986,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_delaware_270towin_poll_average_republican,Delaware,0.0,0.0155,5.128343195581753e-05,0.0002402499999999,2.6299903931669662e-09,-0.00024024737000950683,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_florida_270towin_poll_average_republican,Florida,1.0,0.955,0.9052922426906092,0.002025,0.0089695592945744,0.0069445592945744,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_georgia_270towin_poll_average_republican,Georgia,1.0,0.68,0.599465379322515,0.1023999999999999,0.1604279823612568,0.058027982361256905,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_indiana_270towin_poll_average_republican,Indiana,1.0,0.982,0.9997343896965972,0.000324,7.054883327377294e-08,-0.00032392945116672625,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_iowa_270towin_poll_average_republican,Iowa,1.0,0.845,0.8407040571574934,0.024025,0.0253751974060831,0.0013501974060830986,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_kansas_270towin_poll_average_republican,Kansas,1.0,0.978,0.8531060231951952,0.000484,0.0215778404215305,0.0210938404215305,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_maine_270towin_poll_average_republican,Maine,0.0,0.09,0.0345063265711574,0.0081,0.0011906865734353,-0.0069093134265647,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_maryland_270towin_poll_average_republican,Maryland,0.0,0.0105,5.6099827561162385e-09,0.00011025,3.147190652392155e-17,-0.00011024999999996853,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_massachusetts_270towin_poll_average_republican,Massachusetts,0.0,0.0075,2.8274335650557703e-09,5.625e-05,7.994380564803984e-18,-5.6249999999992e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_michigan_270towin_poll_average_republican,Michigan,1.0,0.395,0.3535158343452499,0.366025,0.4179417764423183,0.05191677644231829,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_minnesota_270towin_poll_average_republican,Minnesota,0.0,0.105,0.0964903898336332,0.0110249999999999,0.0093103953302465,-0.0017146046697534,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_missouri_270towin_poll_average_republican,Missouri,1.0,0.981,0.9991823734823564,0.000361,6.685131223541987e-07,-0.0003603314868776458,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_montana_270towin_poll_average_republican,Montana,1.0,0.988,0.9999214134296412,0.000144,6.175849040768501e-09,-0.00014399382415095923,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_nebraska_270towin_poll_average_republican,Nebraska,1.0,0.9865,0.9991823734823564,0.0001822499999999,6.685131223541987e-07,-0.0001815814868775458,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_nevada_270towin_poll_average_republican,Nevada,1.0,0.625,0.5509577495642496,0.140625,0.2016389426764032,0.0610139426764032,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_new_hampshire_270towin_poll_average_republican,New Hampshire,0.0,0.175,0.1468939768048047,0.0306249999999999,0.0215778404215305,-0.0090471595784694,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_new_jersey_270towin_poll_average_republican,New Jersey,0.0,0.0325,0.0003007871571146,0.00105625,9.04729138851307e-08,-0.0010561595270861149,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_new_mexico_270towin_poll_average_republican,New Mexico,0.0,0.095,0.1038675615844841,0.009025,0.0107884703495066,0.0017634703495066004,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_new_york_270towin_poll_average_republican,New York,0.0,0.0175,0.0001044251405056,0.00030625,1.0904609969631376e-08,-0.0003062390953900304,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_north_carolina_270towin_poll_average_republican,North Carolina,1.0,0.695,0.6035173710938039,0.093025,0.1571984750243684,0.0641734750243684,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_north_dakota_270towin_poll_average_republican,North Dakota,1.0,0.991,0.9999999928258624,8.100000000000014e-05,5.1468252145010955e-17,-8.099999999994867e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_ohio_270towin_poll_average_republican,Ohio,1.0,0.925,0.9463520274320254,0.0056249999999999,0.0028781049606541,-0.0027468950393458,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_oklahoma_270towin_poll_average_republican,Oklahoma,1.0,0.991,0.9996096014402434,8.100000000000014e-05,1.524110354600619e-07,-8.084758896454008e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_oregon_270towin_poll_average_republican,Oregon,0.0,0.016,0.0058738215065062,0.000256,3.4501779090295736e-05,-0.00022149822090970425,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_pennsylvania_270towin_poll_average_republican,Pennsylvania,1.0,0.595,0.4966494090107151,0.164025,0.2533618174492623,0.08933681744926228,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_rhode_island_270towin_poll_average_republican,Rhode Island,0.0,0.012,0.0016433151902113,0.000144,2.700484814379284e-06,-0.00014129951518562073,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
