scope_id,scope_label,unit_type,unit_label,unit_id,state,forecast_month,horizon_bin,horizon_label,competitiveness_tier,competitiveness_label,row_count,polymarket_lower_loss_count,poll_derived_lower_loss_count,tie_count,polymarket_lower_loss_share,mean_polymarket_brier,mean_poll_derived_brier,mean_loss_advantage,aggregate_mean_supports_polymarket,aggregate_mean_supports_poll_derived,majority_rows_support_polymarket,majority_rows_support_poll_derived,row_unit,limitation
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Arizona|2024-09,Arizona,2024-09,,61-90 days,,Low distance,12,12,0,0,1.0,0.15726666666666667,0.2217668443568012,0.06450017769013452,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Florida|2024-08,Florida,2024-08,,61-90 days,,Middle distance,19,13,6,0,0.6842105263157895,0.028731578947368414,0.035051367466900595,0.006319788519532181,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Florida|2024-09,Florida,2024-09,,61-90 days,,Middle distance,12,8,4,0,0.6666666666666666,0.025318749999999998,0.03266004803607463,0.007341298036074636,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Georgia|2024-08,Georgia,2024-08,,61-90 days,,Low distance,25,20,5,0,0.8,0.180495,0.21984948649143235,0.03935448649143236,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Georgia|2024-09,Georgia,2024-09,,61-90 days,,Low distance,12,12,0,0,1.0,0.17061875,0.2588316113584865,0.08821286135848647,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Michigan|2024-08,Michigan,2024-08,,61-90 days,,Low distance,25,25,0,0,1.0,0.39315200000000006,0.5274770879382651,0.13432508793826503,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Michigan|2024-09,Michigan,2024-09,,61-90 days,,Low distance,12,12,0,0,1.0,0.33018333333333333,0.44319803082825593,0.1130146974949226,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Nevada|2024-08,Nevada,2024-08,,61-90 days,,Low distance,22,15,7,0,0.6818181818181818,0.24600909090909084,0.2854570735600755,0.03944798265098465,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Nevada|2024-09,Nevada,2024-09,,61-90 days,,Low distance,12,12,0,0,1.0,0.22981666666666659,0.29453928613459396,0.06472261946792737,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,North Carolina|2024-08,North Carolina,2024-08,,61-90 days,,Low distance,20,20,0,0,1.0,0.15661250000000002,0.22718867302770565,0.07057617302770564,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,North Carolina|2024-09,North Carolina,2024-09,,61-90 days,,Low distance,12,12,0,0,1.0,0.15579166666666666,0.22810394108972076,0.0723122744230541,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Pennsylvania|2024-08,Pennsylvania,2024-08,,61-90 days,,Low distance,25,25,0,0,1.0,0.27474599999999993,0.3893720283877658,0.11462602838776587,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Pennsylvania|2024-09,Pennsylvania,2024-09,,61-90 days,,Low distance,12,12,0,0,1.0,0.22122083333333323,0.32740854442130124,0.10618771108796801,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Texas|2024-09,Texas,2024-09,,0-60 days,,Middle distance,3,3,0,0,1.0,0.017016666666666635,0.0300035441955712,0.012986877528904567,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Wisconsin|2024-08,Wisconsin,2024-08,,61-90 days,,Low distance,25,25,0,0,1.0,0.32080099999999995,0.5548264594106138,0.23402545941061387,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_month,State-month,Wisconsin|2024-09,Wisconsin,2024-09,,61-90 days,,Middle distance,12,12,0,0,1.0,0.3230749999999999,0.5396334608535491,0.21655846085354924,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Arizona|0_60_days,Arizona,,0_60_days,0-60 days,,Low distance,7,7,0,0,1.0,0.14347142857142856,0.20353178277861517,0.06006035420718661,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Arizona|61_90_days,Arizona,,61_90_days,61-90 days,,Low distance,30,29,1,0,0.9666666666666667,0.20877833333333334,0.29694795693614645,0.08816962360281311,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Florida|0_60_days,Florida,,0_60_days,0-60 days,,Middle distance,7,7,0,0,1.0,0.023442857142857147,0.03670677351780307,0.013263916374945922,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Florida|61_90_days,Florida,,61_90_days,61-90 days,,Middle distance,24,14,10,0,0.5833333333333334,0.02856770833333333,0.03337288098664105,0.004805172653307717,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Georgia|0_60_days,Georgia,,0_60_days,0-60 days,,Low distance,7,7,0,0,1.0,0.16347142857142857,0.23966882145762858,0.0761973928862,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Georgia|61_90_days,Georgia,,61_90_days,61-90 days,,Low distance,30,25,5,0,0.8333333333333334,0.18051666666666666,0.23081782494614153,0.05030115827947487,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Michigan|0_60_days,Michigan,,0_60_days,0-60 days,,Low distance,7,7,0,0,1.0,0.3105714285714285,0.4298433309301349,0.11927190235870638,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Michigan|61_90_days,Michigan,,61_90_days,61-90 days,,Low distance,30,30,0,0,1.0,0.38723333333333343,0.5165466750628251,0.12931334172949172,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Nevada|0_60_days,Nevada,,0_60_days,0-60 days,,Low distance,7,7,0,0,1.0,0.22036071428571422,0.282871624650094,0.06251091036437981,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Nevada|61_90_days,Nevada,,61_90_days,61-90 days,,Low distance,27,20,7,0,0.7407407407407407,0.24546203703703698,0.2901639140513382,0.0447018770143012,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,North Carolina|0_60_days,North Carolina,,0_60_days,0-60 days,,Low distance,7,7,0,0,1.0,0.1567392857142857,0.2395649019607177,0.082825616246432,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,North Carolina|61_90_days,North Carolina,,61_90_days,61-90 days,,Low distance,25,25,0,0,1.0,0.156183,0.22416265759622955,0.06797965759622956,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Pennsylvania|0_60_days,Pennsylvania,,0_60_days,0-60 days,,Low distance,7,7,0,0,1.0,0.20978928571428562,0.3171325902970151,0.1073433045827295,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Pennsylvania|61_90_days,Pennsylvania,,61_90_days,61-90 days,,Low distance,30,30,0,0,1.0,0.26849249999999997,0.38144250368902183,0.11295000368902186,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Texas|0_60_days,Texas,,0_60_days,0-60 days,,Middle distance,3,3,0,0,1.0,0.017016666666666635,0.0300035441955712,0.012986877528904567,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Wisconsin|0_60_days,Wisconsin,,0_60_days,0-60 days,,Middle distance,7,7,0,0,1.0,0.32419642857142844,0.5242681845788438,0.2000717560074154,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,state_horizon,State-horizon,Wisconsin|61_90_days,Wisconsin,,61_90_days,61-90 days,,Low distance,30,30,0,0,1.0,0.3209183333333332,0.5558795241152008,0.2349611907818676,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,horizon_tier,Horizon-tier,0_60_days|low_distance_tercile,,,0_60_days,0-60 days,low_distance_tercile,Low distance,42,42,0,0,1.0,0.20073392857142855,0.2854355086790343,0.08470158010760573,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,horizon_tier,Horizon-tier,0_60_days|middle_distance_tercile,,,0_60_days,0-60 days,middle_distance_tercile,Middle distance,17,17,0,0,1.0,0.14614852941176468,0.23628443172136723,0.09013590230960256,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,horizon_tier,Horizon-tier,61_90_days|low_distance_tercile,,,61_90_days,61-90 days,low_distance_tercile,Low distance,156,143,13,0,0.9166666666666666,0.2239822115384615,0.3010188309347195,0.07703661939625797,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
strongest_robust_lte90_low_middle,<=90 days + low/middle poll distance,horizon_tier,Horizon-tier,61_90_days|middle_distance_tercile,,,61_90_days,61-90 days,middle_distance_tercile,Middle distance,70,60,10,0,0.8571428571428571,0.24649464285714287,0.3818505454233584,0.13535590256621552,True,False,True,False,aggregated_state_date_forecast_rows,"Aggregated unit reduces repeated daily rows but remains one election context, not an independent election."
